ReceiptTotalDisplay,Reimbursee,FilingDate,ReceiptTotal,ReportTypeId,EndingDateDisplay,EndingBalanceDisplay,ReportCandidateFirstName,ReceiptItemizedTotalDisplay,BeginningBalanceDisplay,ReportTypeDescription,ExpenditureItemizedTotalDisplay,Category,ReceiptUnitemizedTotalDisplay,InkindTotalDisplay,ReportYear,ExpenditureTotalDisplay,ReportingPeriod,SavingsTotalDisplay,IsAmendment,Ui,PaymentsDisplay,LiabilityTotalDisplay,BeginningDateDisplay,AmendmentReason,FilingDateShortDisplay,ExpenditureUnitemizedTotalDisplay,FullNameReverse,CpfId,FilingId,IsAmended,Id,ReportId,FilingMechanism,FilingDateDisplay
$250.00,,2015-02-04T08:50:37.897,250.0,72,1/31/2015,"$7,645.29",E. Denise,$250.00,"$7,547.29",Bank Report,$152.00,D,$0.00,$0.00,2015,$152.00,1/16 - 1/31/2015,$0.00,False,,$0.00,$0.00,1/16/2015,,2/4/2015,$0.00,"Simmons, E. Denise",13783,60003,False,300597,300597,Bank Reporter 3,2/4/2015
$200.00,,2015-01-29T14:32:33.16,200.0,71,1/15/2015,"$7,547.29",E. Denise,$200.00,"$7,447.29",Bank Report,$100.00,D,$0.00,$0.00,2015,$100.00,1/1 - 1/15 2015,$0.00,False,,$0.00,$0.00,1/1/2015,,1/29/2015,$0.00,"Simmons, E. Denise",13783,60003,False,300248,300248,Bank Reporter 3,1/29/2015
$605.25,,2015-01-02T11:44:22.417,605.25,72,12/31/2014,"$7,447.29",E. Denise,$605.25,"$7,204.13",Bank Report (Days 16-End),$362.09,D,$0.00,$0.00,2014,$362.09,12/16/14 - 12/31/14,$0.00,False,,$0.00,$0.00,12/16/2014,,1/2/2015,$0.00,"Simmons, E. Denise",13783,60003,False,212773,212773,Web Reporter 2.0,1/2/2015
$0.00,,2014-12-17T11:26:56.84,0.0,71,12/15/2014,"$7,204.13",E. Denise,$0.00,"$7,368.13",Bank Report (Days 1-15),$164.00,D,$0.00,$0.00,2014,$164.00,12/1/14 - 12/15/14,$0.00,False,,$0.00,$0.00,12/1/2014,,12/17/2014,$0.00,"Simmons, E. Denise",13783,60003,False,212142,212142,Web Reporter 2.0,12/17/2014
"$1,600.00",,2014-12-01T15:11:15.707,1600.0,72,11/30/2014,"$7,368.13",E. Denise,"$1,600.00","$5,768.13",Bank Report (Days 16-End),$0.00,D,$0.00,$0.00,2014,$0.00,11/16/14 - 11/30/14,$0.00,False,,$0.00,$0.00,11/16/2014,,12/1/2014,$0.00,"Simmons, E. Denise",13783,60003,False,211385,211385,Web Reporter 2.0,12/1/2014
$620.06,,2014-11-17T13:53:22.793,620.06,71,11/15/2014,"$5,768.13",E. Denise,$620.06,"$5,923.10",Bank Report (Days 1-15),$775.03,D,$0.00,$0.00,2014,$775.03,11/1/14 - 11/15/14,$0.00,False,,$0.00,$0.00,11/1/2014,,11/17/2014,$0.00,"Simmons, E. Denise",13783,60003,False,210781,210781,Web Reporter 2.0,11/17/2014
$146.75,,2014-11-03T11:52:33.687,146.75,72,10/31/2014,"$5,923.10",E. Denise,$146.75,"$6,576.35",Bank Report (Days 16-End),$800.00,D,$0.00,$0.00,2014,$800.00,10/16/14 - 10/31/14,$0.00,False,,$0.00,$0.00,10/16/2014,,11/3/2014,$0.00,"Simmons, E. Denise",13783,60003,False,210011,210011,Web Reporter 2.0,11/3/2014
"$2,241.84",,2014-10-17T15:11:02.223,2241.84,71,10/15/2014,"$6,576.35",E. Denise,"$2,241.84","$5,958.03",Bank Report (Days 1-15),"$1,623.52",D,$0.00,$0.00,2014,"$1,623.52",10/1/14 - 10/15/14,$0.00,False,,$0.00,$0.00,10/1/2014,,10/17/2014,$0.00,"Simmons, E. Denise",13783,60003,False,207377,207377,Web Reporter 2.0,10/17/2014
$0.00,,2014-10-02T10:39:06.677,0.0,72,9/30/2014,"$5,958.03",E. Denise,$0.00,"$5,958.03",Bank Report (Days 16-End),$0.00,D,$0.00,$0.00,2014,$0.00,9/16/14 - 9/30/14,$0.00,False,,$0.00,$0.00,9/16/2014,,10/2/2014,$0.00,"Simmons, E. Denise",13783,60003,False,206312,206312,Web Reporter 2.0,10/2/2014
"$1,050.00",,2014-09-17T14:39:14.827,1050.0,71,9/15/2014,"$5,958.03",E. Denise,"$1,050.00","$5,846.31",Bank Report (Days 1-15),$938.28,D,$0.00,$0.00,2014,$938.28,9/1/14 - 9/15/14,$0.00,False,,$0.00,$0.00,9/1/2014,,9/17/2014,$0.00,"Simmons, E. Denise",13783,60003,False,205400,205400,Web Reporter 2.0,9/17/2014
$175.00,,2014-09-02T15:22:46.123,175.0,72,8/31/2014,"$5,846.31",E. Denise,$175.00,"$5,781.81",Bank Report (Days 16-End),$110.50,D,$0.00,$0.00,2014,$110.50,8/16/14 - 8/31/14,$0.00,False,,$0.00,$0.00,8/16/2014,,9/2/2014,$0.00,"Simmons, E. Denise",13783,60003,False,203753,203753,Web Reporter 2.0,9/2/2014
"$2,430.00",,2014-08-18T12:53:51.277,2430.0,71,8/15/2014,"$5,781.81",E. Denise,"$2,430.00","$3,451.81",Bank Report (Days 1-15),$100.00,D,$0.00,$0.00,2014,$100.00,8/1/14 - 8/15/14,$0.00,False,,$0.00,$0.00,8/1/2014,,8/18/2014,$0.00,"Simmons, E. Denise",13783,60003,False,201898,201898,Web Reporter 2.0,8/18/2014
$140.00,,2014-08-04T14:53:10.893,140.0,72,7/31/2014,"$3,451.81",E. Denise,$140.00,"$3,707.72",Bank Report (Days 16-End),$395.91,D,$0.00,$0.00,2014,$395.91,7/16/14 - 7/31/14,$0.00,False,,$0.00,$0.00,7/16/2014,,8/4/2014,$0.00,"Simmons, E. Denise",13783,60003,False,201058,201058,Web Reporter 2.0,8/4/2014
$0.00,,2014-07-16T13:57:38.163,0.0,71,7/15/2014,"$3,707.72",E. Denise,$0.00,"$3,807.72",Bank Report (Days 1-15),$100.00,D,$0.00,$0.00,2014,$100.00,7/1/14 - 7/15/14,$0.00,False,,$0.00,$0.00,7/1/2014,,7/16/2014,$0.00,"Simmons, E. Denise",13783,60003,False,199893,199893,Web Reporter 2.0,7/16/2014
$50.00,,2014-07-01T10:42:38.05,50.0,70,6/30/2014,"$3,807.72",E. Denise,$50.00,"$4,012.20",Bank Report (Entire Month),$254.48,D,$0.00,$0.00,2014,$254.48,6/1/14 - 6/30/14,$0.00,False,,$0.00,$0.00,6/1/2014,,7/1/2014,$0.00,"Simmons, E. Denise",13783,60003,False,198736,198736,Web Reporter 2.0,7/1/2014
$875.00,,2014-06-02T12:28:20.527,875.0,70,5/31/2014,"$4,012.20",E. Denise,$875.00,"$4,342.81",Bank Report (Entire Month),"$1,205.61",D,$0.00,$0.00,2014,"$1,205.61",5/1/14 - 5/31/14,$0.00,False,,$0.00,$0.00,5/1/2014,,6/2/2014,$0.00,"Simmons, E. Denise",13783,60003,False,196851,196851,Web Reporter 2.0,6/2/2014
"$1,558.77",,2014-05-01T10:29:19.763,1558.77,70,4/30/2014,"$4,342.81",E. Denise,"$1,558.77","$3,191.49",Bank Report (Entire Month),$407.45,D,$0.00,$0.00,2014,$407.45,4/1/14 - 4/30/14,$0.00,False,,$0.00,$0.00,4/1/2014,,5/1/2014,$0.00,"Simmons, E. Denise",13783,60003,False,194980,194980,Web Reporter 2.0,5/1/2014
"$2,235.00",,2014-04-01T10:38:20.507,2235.0,70,3/31/2014,"$3,191.49",E. Denise,"$2,235.00","$1,725.63",Bank Report (Entire Month),$769.14,D,$0.00,$0.00,2014,$769.14,3/1/14 - 3/31/14,$0.00,False,,$0.00,$0.00,3/1/2014,,4/1/2014,$0.00,"Simmons, E. Denise",13783,60003,False,193119,193119,Web Reporter 2.0,4/1/2014
$387.00,,2014-03-03T10:16:13.773,387.0,70,2/28/2014,"$1,725.63",E. Denise,$387.00,"$2,147.15",Bank Report (Entire Month),$808.52,D,$0.00,$0.00,2014,$808.52,2/1/14 - 2/28/14,$0.00,False,,$0.00,$0.00,2/1/2014,,3/3/2014,$0.00,"Simmons, E. Denise",13783,60003,False,191293,191293,Web Reporter 2.0,3/3/2014
"$1,005.00",,2014-02-03T11:29:21.367,1005.0,70,1/31/2014,"$2,147.15",E. Denise,"$1,005.00","$1,472.86",Bank Report (Entire Month),$330.71,D,$0.00,$0.00,2014,$330.71,1/1/14 - 1/31/14,$0.00,False,,$0.00,$0.00,1/1/2014,,2/3/2014,$0.00,"Simmons, E. Denise",13783,60003,False,189704,189704,Web Reporter 2.0,2/3/2014
$45.07,,2014-01-02T13:51:53.82,45.07,72,12/31/2013,"$1,472.86",E. Denise,$45.07,"$1,786.13",Bank Report (Days 16-End),$358.34,D,$0.00,$0.00,2013,$358.34,12/16/13 - 12/31/13,$0.00,False,,$0.00,$0.00,12/16/2013,,1/2/2014,$0.00,"Simmons, E. Denise",13783,60003,False,186259,186259,Web Reporter 2.0,1/2/2014
$150.00,,2013-12-16T16:21:11.12,150.0,71,12/15/2013,"$1,786.13",E. Denise,$150.00,"$1,736.13",Bank Report (Days 1-15),$100.00,D,$0.00,$0.00,2013,$100.00,12/1/13 - 12/15/13,$0.00,False,,$0.00,$0.00,12/1/2013,,12/16/2013,$0.00,"Simmons, E. Denise",13783,60003,False,185343,185343,Web Reporter 2.0,12/16/2013
$150.00,,2013-12-02T12:27:14.357,150.0,72,11/30/2013,"$1,736.13",E. Denise,$150.00,"$2,381.56",Bank Report (Days 16-End),$795.43,D,$0.00,$0.00,2013,$795.43,11/16/13 - 11/30/13,$0.00,False,,$0.00,$0.00,11/16/2013,,12/2/2013,$0.00,"Simmons, E. Denise",13783,60003,False,184499,184499,Web Reporter 2.0,12/2/2013
"$2,294.87",,2013-11-19T14:44:52.49,2294.87,71,11/15/2013,"$2,381.56",E. Denise,"$2,294.87","$8,245.31",Bank Report (Days 1-15),"$8,158.62",D,$0.00,$0.00,2013,"$8,158.62",11/1/13 - 11/15/13,$0.00,False,,$0.00,$0.00,11/1/2013,,11/19/2013,$0.00,"Simmons, E. Denise",13783,60003,False,183983,183983,Web Reporter 2.0,11/19/2013
"$2,793.36",,2013-11-04T11:31:40.4,2793.36,72,10/31/2013,"$8,245.31",E. Denise,"$2,793.36","$17,064.14",Bank Report (Days 16-End),"$11,612.19",D,$0.00,$0.00,2013,"$11,612.19",10/16/13 - 10/31/13,$0.00,False,,$0.00,$0.00,10/16/2013,,11/4/2013,$0.00,"Simmons, E. Denise",13783,60003,False,182817,182817,Web Reporter 2.0,11/4/2013
"$5,290.49",,2013-10-17T16:54:37.36,5290.49,71,10/15/2013,"$17,064.14",E. Denise,"$5,290.49","$21,790.76",Bank Report (Days 1-15),"$10,017.11",D,$0.00,$0.00,2013,"$10,017.11",10/1/13 - 10/15/13,$0.00,False,,$0.00,$0.00,10/1/2013,,10/17/2013,$0.00,"Simmons, E. Denise",13783,60003,False,181632,181632,Web Reporter 2.0,10/17/2013
"$3,794.34",,2013-10-02T10:15:56.067,3794.34,72,9/30/2013,"$21,790.76",E. Denise,"$3,794.34","$19,096.99",Bank Report (Days 16-End),"$1,100.57",D,$0.00,$0.00,2013,"$1,100.57",9/16/13 - 9/30/13,$0.00,False,,$0.00,$0.00,9/16/2013,,10/2/2013,$0.00,"Simmons, E. Denise",13783,60003,False,180447,180447,Web Reporter 2.0,10/2/2013
"$3,875.00",,2013-09-16T13:52:49.983,3875.0,71,9/15/2013,"$19,096.99",E. Denise,"$3,875.00","$17,558.79",Bank Report (Days 1-15),"$2,336.80",D,$0.00,$0.00,2013,"$2,336.80",9/1/13 - 9/15/13,$0.00,False,,$0.00,$0.00,9/1/2013,,9/16/2013,$0.00,"Simmons, E. Denise",13783,60003,False,179299,179299,Web Reporter 2.0,9/16/2013
"$1,842.24",,2013-09-03T15:40:14.377,1842.24,72,8/31/2013,"$17,558.79",E. Denise,"$1,842.24","$16,277.28",Bank Report (Days 16-End),$560.73,D,$0.00,$0.00,2013,$560.73,8/16/13 - 8/31/13,$0.00,False,,$0.00,$0.00,8/16/2013,,9/3/2013,$0.00,"Simmons, E. Denise",13783,60003,False,178230,178230,Web Reporter 2.0,9/3/2013
$997.77,,2013-08-16T15:54:13.497,997.77,71,8/15/2013,"$16,277.28",E. Denise,$997.77,"$19,265.91",Bank Report (Days 1-15),"$3,986.40",D,$0.00,$0.00,2013,"$3,986.40",8/1/13 - 8/15/13,$0.00,False,,$0.00,$0.00,8/1/2013,,8/16/2013,$0.00,"Simmons, E. Denise",13783,60003,False,177214,177214,Web Reporter 2.0,8/16/2013
"$3,830.00",,2013-08-01T14:58:50.053,3830.0,72,7/31/2013,"$19,265.91",E. Denise,"$3,830.00","$16,630.63",Bank Report (Days 16-End),"$1,194.72",D,$0.00,$0.00,2013,"$1,194.72",7/16/13 - 7/31/13,$0.00,False,,$0.00,$0.00,7/16/2013,,8/1/2013,$0.00,"Simmons, E. Denise",13783,60003,False,176223,176223,Web Reporter 2.0,8/1/2013
"$2,910.53",,2013-07-16T16:25:59.227,2910.53,71,7/15/2013,"$16,630.63",E. Denise,"$2,910.53","$14,537.37",Bank Report (Days 1-15),$817.27,D,$0.00,$0.00,2013,$817.27,7/1/13 - 7/15/13,$0.00,False,,$0.00,$0.00,7/1/2013,,7/16/2013,$0.00,"Simmons, E. Denise",13783,60003,False,174669,174669,Web Reporter 2.0,7/16/2013
"$2,699.48",,2013-07-02T10:30:48.33,2699.48,70,6/30/2013,"$14,537.37",E. Denise,"$2,699.48","$12,297.82",Bank Report (Entire Month),$459.93,D,$0.00,$0.00,2013,$459.93,6/1/13 - 6/30/13,$0.00,False,,$0.00,$0.00,6/1/2013,,7/2/2013,$0.00,"Simmons, E. Denise",13783,60003,False,173527,173527,Web Reporter 2.0,7/2/2013
$702.00,,2013-06-03T14:45:24.51,702.0,70,5/31/2013,"$12,297.82",E. Denise,$702.00,"$11,695.82",Bank Report (Entire Month),$100.00,D,$0.00,$0.00,2013,$100.00,5/1/13 - 5/31/13,$0.00,False,,$0.00,$0.00,5/1/2013,,6/3/2013,$0.00,"Simmons, E. Denise",13783,60003,False,171652,171652,Web Reporter 2.0,6/3/2013
"$2,355.00",,2013-05-02T10:32:51.29,2355.0,70,4/30/2013,"$11,695.82",E. Denise,"$2,355.00","$9,552.82",Bank Report (Entire Month),$212.00,D,$0.00,$0.00,2013,$212.00,4/1/13 - 4/30/13,$0.00,False,,$0.00,$0.00,4/1/2013,,5/2/2013,$0.00,"Simmons, E. Denise",13783,60003,False,169936,169936,Web Reporter 2.0,5/2/2013
$250.00,,2013-04-02T11:18:53.45,250.0,70,3/31/2013,"$9,552.82",E. Denise,$250.00,"$9,710.16",Bank Report (Entire Month),$407.34,D,$0.00,$0.00,2013,$407.34,3/1/13 - 3/31/13,$0.00,False,,$0.00,$0.00,3/1/2013,,4/2/2013,$0.00,"Simmons, E. Denise",13783,60003,False,168729,168729,Web Reporter 2.0,4/2/2013
"$1,400.00",,2013-03-01T15:05:26.897,1400.0,70,2/28/2013,"$9,710.16",E. Denise,"$1,400.00","$9,006.85",Bank Report (Entire Month),$696.69,D,$0.00,$0.00,2013,$696.69,2/1/13 - 2/28/13,$0.00,False,,$0.00,$0.00,2/1/2013,,3/1/2013,$0.00,"Simmons, E. Denise",13783,60003,False,167556,167556,Web Reporter 2.0,3/1/2013
"$1,553.13",,2013-02-01T11:18:27.553,1553.13,70,1/31/2013,"$9,006.85",E. Denise,"$1,553.13","$7,625.65",Bank Report (Entire Month),$171.93,D,$0.00,$0.00,2013,$171.93,1/1/13 - 1/31/13,$0.00,False,,$0.00,$0.00,1/1/2013,,2/1/2013,$0.00,"Simmons, E. Denise",13783,60003,False,166594,166594,Web Reporter 2.0,2/1/2013
"$1,470.00",,2013-01-02T17:14:50.087,1470.0,72,12/31/2012,"$7,625.65",E. Denise,"$1,470.00","$6,934.23",Bank Report (Days 16-End),$778.58,D,$0.00,$0.00,2012,$778.58,12/16/12 - 12/31/12,$0.00,False,,$0.00,$0.00,12/16/2012,,1/2/2013,$0.00,"Simmons, E. Denise",13783,60003,False,163960,163960,Web Reporter 2.0,1/2/2013
$50.00,,2012-12-17T12:11:36.537,50.0,71,12/15/2012,"$6,934.23",E. Denise,$50.00,"$6,984.23",Bank Report (Days 1-15),$100.00,D,$0.00,$0.00,2012,$100.00,12/1/12 - 12/15/12,$0.00,False,,$0.00,$0.00,12/1/2012,,12/17/2012,$0.00,"Simmons, E. Denise",13783,60003,False,163287,163287,Web Reporter 2.0,12/17/2012
$295.93,,2012-12-04T16:15:22.69,295.93,72,11/30/2012,"$6,984.23",E. Denise,$295.93,"$6,748.30",Bank Report (Days 16-End),$60.00,D,$0.00,$0.00,2012,$60.00,11/16/12 - 11/30/12,$0.00,False,,$0.00,$0.00,11/16/2012,,12/4/2012,$0.00,"Simmons, E. Denise",13783,60003,False,162794,162794,Web Reporter 2.0,12/4/2012
$181.67,,2012-11-19T11:46:16.967,181.67,71,11/15/2012,"$6,748.30",E. Denise,$181.67,"$6,666.63",Bank Report (Days 1-15),$100.00,D,$0.00,$0.00,2012,$100.00,11/1/12 - 11/15/12,$0.00,False,,$0.00,$0.00,11/1/2012,,11/19/2012,$0.00,"Simmons, E. Denise",13783,60003,False,162228,162228,Web Reporter 2.0,11/19/2012
$393.49,,2012-11-01T17:08:37.913,393.49,72,10/31/2012,"$6,666.63",E. Denise,$393.49,"$6,273.14",Bank Report (Days 16-End),$0.00,D,$0.00,$0.00,2012,$0.00,10/16/12 - 10/31/12,$0.00,False,,$0.00,$0.00,10/16/2012,,11/1/2012,$0.00,"Simmons, E. Denise",13783,60003,False,161465,161465,Web Reporter 2.0,11/1/2012
"$2,341.00",,2012-10-17T10:53:06.947,2341.0,71,10/15/2012,"$6,273.14",E. Denise,"$2,341.00","$5,263.42",Bank Report (Days 1-15),"$1,331.28",D,$0.00,$0.00,2012,"$1,331.28",10/1/12 - 10/15/12,$0.00,False,,$0.00,$0.00,10/1/2012,,10/17/2012,$0.00,"Simmons, E. Denise",13783,60003,False,159792,159792,Web Reporter 2.0,10/17/2012
$299.00,,2012-10-01T12:19:44.06,299.0,72,9/30/2012,"$5,263.42",E. Denise,$299.00,"$5,216.42",Bank Report (Days 16-End),$252.00,D,$0.00,$0.00,2012,$252.00,9/16/12 - 9/30/12,$0.00,False,,$0.00,$0.00,9/16/2012,,10/1/2012,$0.00,"Simmons, E. Denise",13783,60003,False,159064,159064,Web Reporter 2.0,10/1/2012
$400.00,,2012-09-17T15:50:18.527,400.0,71,9/15/2012,"$5,216.42",E. Denise,$400.00,"$5,263.10",Bank Report (Days 1-15),$446.68,D,$0.00,$0.00,2012,$446.68,9/1/12 - 9/15/12,$0.00,False,,$0.00,$0.00,9/1/2012,,9/17/2012,$0.00,"Simmons, E. Denise",13783,60003,False,158493,158493,Web Reporter 2.0,9/17/2012
$171.00,,2012-09-05T11:40:27,171.0,72,8/31/2012,"$5,263.10",E. Denise,$171.00,"$5,933.12",Bank Report (Days 16-End),$841.02,D,$0.00,$0.00,2012,$841.02,8/16/12 - 8/31/12,$0.00,False,,$0.00,$0.00,8/16/2012,,9/5/2012,$0.00,"Simmons, E. Denise",13783,60003,False,157931,157931,Web Reporter 2.0,9/5/2012
$438.77,,2012-08-16T09:30:06.58,438.77,71,8/15/2012,"$5,933.12",E. Denise,$438.77,"$5,594.35",Bank Report (Days 1-15),$100.00,D,$0.00,$0.00,2012,$100.00,8/1/12 - 8/15/12,$0.00,False,,$0.00,$0.00,8/1/2012,,8/16/2012,$0.00,"Simmons, E. Denise",13783,60003,False,156044,156044,Web Reporter 2.0,8/16/2012
"$2,387.00",,2012-08-01T17:19:20.82,2387.0,72,7/31/2012,"$5,594.35",E. Denise,"$2,387.00","$3,207.35",Bank Report (Days 16-End),$0.00,D,$0.00,$0.00,2012,$0.00,7/16/12 - 7/31/12,$0.00,False,,$0.00,$0.00,7/16/2012,,8/1/2012,$0.00,"Simmons, E. Denise",13783,60003,False,155391,155391,Web Reporter 2.0,8/1/2012
$0.00,,2012-07-16T15:00:20.26,0.0,71,7/15/2012,"$3,207.35",E. Denise,$0.00,"$4,833.04",Bank Report (Days 1-15),"$1,625.69",D,$0.00,$0.00,2012,"$1,625.69",7/1/12 - 7/15/12,$0.00,False,,$0.00,$0.00,7/1/2012,,7/16/2012,$0.00,"Simmons, E. Denise",13783,60003,False,154776,154776,Web Reporter 2.0,7/16/2012
$500.00,,2012-07-02T17:04:19.227,500.0,70,6/30/2012,"$4,833.04",E. Denise,$500.00,"$4,518.19",Bank Report (Entire Month),$185.15,D,$0.00,$0.00,2012,$185.15,6/1/12 - 6/30/12,$0.00,False,,$0.00,$0.00,6/1/2012,,7/2/2012,$0.00,"Simmons, E. Denise",13783,60003,False,154228,154228,Web Reporter 2.0,7/2/2012
$0.00,,2012-06-04T15:02:37.937,0.0,70,5/31/2012,"$4,518.19",E. Denise,$0.00,"$4,618.19",Bank Report (Entire Month),$100.00,D,$0.00,$0.00,2012,$100.00,5/1/12 - 5/31/12,$0.00,False,,$0.00,$0.00,5/1/2012,,6/4/2012,$0.00,"Simmons, E. Denise",13783,60003,False,153109,153109,Web Reporter 2.0,6/4/2012
$0.00,,2012-05-01T14:13:27.857,0.0,70,4/30/2012,"$4,618.19",E. Denise,$0.00,"$4,767.52",Bank Report (Entire Month),$149.33,D,$0.00,$0.00,2012,$149.33,4/1/12 - 4/30/12,$0.00,False,,$0.00,$0.00,4/1/2012,,5/1/2012,$0.00,"Simmons, E. Denise",13783,60003,False,151935,151935,Web Reporter 2.0,5/1/2012
$0.00,,2012-04-04T16:17:48.313,0.0,70,3/31/2012,"$4,767.52",E. Denise,$0.00,"$4,867.52",Bank Report (Entire Month),$100.00,D,$0.00,$0.00,2012,$100.00,3/1/12 - 3/31/12,$0.00,False,,$0.00,$0.00,3/1/2012,,4/4/2012,$0.00,"Simmons, E. Denise",13783,60003,False,151155,151155,Web Reporter 2.0,4/4/2012
$93.00,,2012-03-02T10:12:26.553,93.0,70,2/29/2012,"$4,867.52",E. Denise,$93.00,"$4,891.47",Bank Report (Entire Month),$116.95,D,$0.00,$0.00,2012,$116.95,2/1/12 - 2/29/12,$0.00,False,,$0.00,$0.00,2/1/2012,,3/2/2012,$0.00,"Simmons, E. Denise",13783,60003,False,149740,149740,Web Reporter 2.0,3/2/2012
$0.00,,2012-02-01T13:48:31.64,0.0,70,1/31/2012,"$4,891.47",E. Denise,$0.00,"$5,151.45",Bank Report (Entire Month),$259.98,D,$0.00,$0.00,2012,$259.98,1/1/12 - 1/31/12,$0.00,False,,$0.00,$0.00,1/1/2012,,2/1/2012,$0.00,"Simmons, E. Denise",13783,60003,False,148716,148716,Web Reporter 2.0,2/1/2012
$235.00,,2012-01-03T10:57:59.133,235.0,72,12/31/2011,"$5,151.45",E. Denise,$235.00,"$4,916.45",Bank Report (Days 16-End),$0.00,D,$0.00,$0.00,2011,$0.00,12/16/11 - 12/31/11,$0.00,False,,$0.00,$0.00,12/16/2011,,1/3/2012,$0.00,"Simmons, E. Denise",13783,60003,False,146217,146217,Web Reporter 2.0,1/3/2012
$0.00,,2011-12-19T14:44:59.32,0.0,71,12/15/2011,"$4,916.45",E. Denise,$0.00,"$5,329.98",Bank Report (Days 1-15),$413.53,D,$0.00,$0.00,2011,$413.53,12/1/11 - 12/15/11,$0.00,False,,$0.00,$0.00,12/1/2011,,12/19/2011,$0.00,"Simmons, E. Denise",13783,60003,False,145779,145779,Web Reporter 2.0,12/19/2011
$385.60,,2011-12-02T09:28:52.24,385.6,72,11/30/2011,"$5,329.98",E. Denise,$385.60,"$5,040.38",Bank Report (Days 16-End),$96.00,D,$0.00,$0.00,2011,$96.00,11/16/11 - 11/30/11,$0.00,False,,$0.00,$0.00,11/16/2011,,12/2/2011,$0.00,"Simmons, E. Denise",13783,60003,False,145008,145008,Web Reporter 2.0,12/2/2011
"$2,081.93",,2011-11-17T15:28:35.713,2081.93,71,11/15/2011,"$5,040.38",E. Denise,"$2,081.93","$13,440.05",Bank Report (Days 1-15),"$10,481.60",D,$0.00,$0.00,2011,"$10,481.60",11/1/11 - 11/15/11,$0.00,False,,$0.00,$0.00,11/1/2011,,11/17/2011,$0.00,"Simmons, E. Denise",13783,60003,False,144417,144417,Web Reporter 2.0,11/17/2011
"$3,467.27",,2011-11-01T14:56:16.61,3467.27,72,10/31/2011,"$13,440.05",E. Denise,"$3,467.27","$17,993.00",Bank Report (Days 16-End),"$8,020.22",D,$0.00,$0.00,2011,"$8,020.22",10/16/11 - 10/31/11,$0.00,False,,$0.00,$0.00,10/16/2011,,11/1/2011,$0.00,"Simmons, E. Denise",13783,60003,False,143540,143540,Web Reporter 2.0,11/1/2011
"$9,131.29",,2011-10-18T13:38:42.59,9131.29,71,10/15/2011,"$17,993.00",E. Denise,"$9,131.29","$10,285.23",Bank Report (Days 1-15),"$1,423.52",D,$0.00,$0.00,2011,"$1,423.52",10/1/11 - 10/15/11,$0.00,False,,$0.00,$0.00,10/1/2011,,10/18/2011,$0.00,"Simmons, E. Denise",13783,60003,False,142772,142772,Web Reporter 2.0,10/18/2011
"$3,213.38",,2011-10-04T13:23:27.193,3213.38,72,9/30/2011,"$10,285.23",E. Denise,"$3,213.38","$8,127.13",Bank Report (Days 16-End),"$1,055.28",D,$0.00,$0.00,2011,"$1,055.28",9/16/11 - 9/30/11,$0.00,False,,$0.00,$0.00,9/16/2011,,10/4/2011,$0.00,"Simmons, E. Denise",13783,60003,False,142142,142142,Web Reporter 2.0,10/4/2011
"$2,294.18",,2011-09-16T12:52:59.27,2294.18,71,9/15/2011,"$8,127.13",E. Denise,"$2,294.18","$9,207.66",Bank Report (Days 1-15),"$3,374.71",D,$0.00,$0.00,2011,"$3,374.71",9/1/11 - 9/15/11,$0.00,False,,$0.00,$0.00,9/1/2011,,9/16/2011,$0.00,"Simmons, E. Denise",13783,60003,False,141129,141129,Web Reporter 2.0,9/16/2011
"$2,712.91",,2011-09-02T15:56:59.603,2712.91,72,8/31/2011,"$9,207.66",E. Denise,"$2,712.91","$7,184.39",Bank Report (Days 16-End),$689.64,D,$0.00,$0.00,2011,$689.64,8/16/11 - 8/31/11,$0.00,False,,$0.00,$0.00,8/16/2011,,9/2/2011,$0.00,"Simmons, E. Denise",13783,60003,False,140526,140526,Web Reporter 2.0,9/2/2011
$390.00,,2011-08-16T15:36:28.12,390.0,71,8/15/2011,"$7,184.39",E. Denise,$390.00,"$8,734.39",Bank Report (Days 1-15),"$1,940.00",D,$0.00,$0.00,2011,"$1,940.00",8/1/11 - 8/15/11,$0.00,False,,$0.00,$0.00,8/1/2011,,8/16/2011,$0.00,"Simmons, E. Denise",13783,60003,False,139676,139676,Web Reporter 2.0,8/16/2011
"$1,782.07",,2011-08-01T15:07:47.313,1782.07,72,7/31/2011,"$8,734.39",E. Denise,"$1,782.07","$7,216.32",Bank Report (Days 16-End),$264.00,D,$0.00,$0.00,2011,$264.00,7/16/11 - 7/31/11,$0.00,False,,$0.00,$0.00,7/16/2011,,8/1/2011,$0.00,"Simmons, E. Denise",13783,60003,False,139067,139067,Web Reporter 2.0,8/1/2011
$335.93,,2011-07-19T15:48:47.12,335.93,71,7/15/2011,"$7,216.32",E. Denise,$335.93,"$6,980.39",Bank Report (Days 1-15),$100.00,D,$0.00,$0.00,2011,$100.00,7/1/11 - 7/15/11,$0.00,False,,$0.00,$0.00,7/1/2011,,7/19/2011,$0.00,"Simmons, E. Denise",13783,60003,False,138171,138171,Web Reporter 2.0,7/19/2011
